Bank of America,501 CASTRO ST,RACK,SIDEWALK,0,0,37.760628,-122.434701
Starbucks,4094 18TH ST,RACK,SIDEWALK,0,0,37.761095,-122.434701
La Tortilla,495 CASTRO ST,RACK,SIDEWALK,0,0,37.761095,-122.434701
Castro Theatre,429 CASTRO ST,RACK,SIDEWALK,0,0,37.762013,-122.434696
Castro Nail Salon,431 CASTRO ST,RACK,SIDEWALK,0,0,37.762013,-122.434696
Cliff's Variety,479 CASTRO ST,RACK,SIDEWALK,1,2,37.761330,-122.434682
Wild Card,3979 17TH ST,RACK,SIDEWALK,1,2,37.762294,-122.434608
MSC,525 CASTRO ST,RACK,SIDEWALK,2,4,37.760452,-122.434598
Best in Show,545 CASTRO ST,RACK,SIDEWALK,1,2,37.760181,-122.434573
multiple,4112 24TH ST,RACK,SIDEWALK,1,2,37.751513,-122.434569
Clay Theatre,2261 FILLMORE ST,RACK,SIDEWALK,1,2,37.790456,-122.434480
Clay Theatre,2261 FILLMORE ST,RACK,SIDEWALK,1,2,37.790456,-122.434480
Crepevine,2301 FILLMORE ST,RACK,SIDEWALK,1,2,37.790939,-122.434426
Cielo,2225 FILLMORE ST,RACK,SIDEWALK,1,2,37.790209,-122.434381
Heroine,4100 24TH ST,RACK,SIDEWALK,1,2,37.751437,-122.434380
Bisou French Bistro,2367 MARKET ST,RACK,SIDEWALK,1,2,37.762839,-122.434352
Tierra Mia,1314 CASTRO ST,RACK,SIDEWALK,1,2,37.750996,-122.434336
_undetermined,2344 MARKET ST,RACK,SIDEWALK,1,2,37.763629,-122.434294
Browser Books,2195 FILLMORE ST,RACK,SIDEWALK,1,2,37.789598,-122.434286
La Corneta Taqueria,2834 DIAMOND ST,RACK,SIDEWALK,1,2,37.734059,-122.434244
Brandy Ho's Hunan Food,4068 18TH ST,RACK,SIDEWALK,1,2,37.761161,-122.434231
_undetermined,735 HAIGHT ST,RACK,SIDEWALK,1,2,37.771408,-122.434230
residential,1351 MCALLISTER ST,RACK,SIDEWALK,0,0,37.778034,-122.434207
Eureka Restaurant,4063 18TH ST,RACK,SIDEWALK,0,0,37.760748,-122.434192
Out the Door restaurant,2232 BUSH ST,RACK,SIDEWALK,0,0,37.787208,-122.434122
Lilith,2029 FILLMORE ST,RACK,SIDEWALK,0,0,37.788311,-122.434066
Rolo SF,2351 MARKET ST,RACK,SIDEWALK,0,0,37.763064,-122.434057
Curbside Cafe,2417 CALIFORNIA ST,RACK,SIDEWALK,0,0,37.788689,-122.434053
Guadalupe Elementary School,859 PRAGUE ST,RACK,SIDEWALK,0,0,37.710183,-122.434031
La Boulange Cafe & Bakery,2325 PINE ST,RACK,SIDEWALK,0,0,37.787629,-122.434031
Vitamin Express,2043 FILLMORE ST,RACK,SIDEWALK,0,0,37.788466,-122.434008
La Boulange Cafe & Bakery,2043 FILLMORE ST,RACK,SIDEWALK,0,0,37.788466,-122.434008
_undetermined,2788 DIAMOND ST,RACK,SIDEWALK,0,0,37.734776,-122.434008
Supercuts,2306 FILLMORE ST,RACK,SIDEWALK,0,0,37.790991,-122.433983
Palmyra Restaurant,700 HAIGHT ST,RACK,SIDEWALK,0,0,37.771879,-122.433945
_undetermined,700 HAIGHT ST,RACK,SIDEWALK,0,0,37.771879,-122.433945
_undetermined,700 HAIGHT ST,RACK,SIDEWALK,0,0,37.771879,-122.433945
Excelsior Senior and Teen Center,4468 MISSION ST,RACK,SIDEWALK,0,0,37.726335,-122.433917
"Eye Research Institute, Smith-Kettlewell",2318 FILLMORE ST,RACK,SIDEWALK,0,0,37.791185,-122.433910
Bello Coffee and Tea,2885 DIAMOND ST,RACK,SIDEWALK,0,0,37.733771,-122.433837
Eileen Fisher,2216 FILLMORE ST,RACK,SIDEWALK,0,0,37.790106,-122.433802
_undetermined,2312 MARKET ST,RACK,SIDEWALK,0,0,37.763992,-122.433797
Gallery of Jewels,4089 24TH ST,RACK,SIDEWALK,0,0,37.751189,-122.433790
Central Ace Hardware,1949 POST ST,RACK,SIDEWALK,0,0,37.784871,-122.433716
Walgreens,1899 FILLMORE ST,RACK,SIDEWALK,0,0,37.786758,-122.433703
Walgreens,1899 FILLMORE ST,RACK,SIDEWALK,0,0,37.786758,-122.433703
_undetermined,2815 DIAMOND ST,RACK,SIDEWALK,0,0,37.733985,-122.433656
Women's Community Clinic,1833 FILLMORE ST,RACK,PARKING_LANE,0,0,37.786489,-122.433649
Women's Community Clinic,1833 FILLMORE ST,RACK,SIDEWALK,0,0,37.786489,-122.433649
Hartford Street Zen Center,57 HARTFORD ST,RACK,SIDEWALK,0,0,37.761590,-122.433638
D & H Jewelers,2323 MARKET ST,RACK,SIDEWALK,0,0,37.763344,-122.433627
Wingard Kenneth,2319 MARKET ST,RACK,SIDEWALK,0,0,37.763344,-122.433627
IXIA,2331 MARKET ST,RACK,SIDEWALK,0,0,37.763344,-122.433627
_undetermined,2112 FILLMORE ST,RACK,SIDEWALK,0,0,37.789320,-122.433620
Glen Park Hardware,685 CHENERY ST,RACK,SIDEWALK,1,2,37.734350,-122.433618
Round Ground Coffee,2060 FILLMORE ST,RACK,SIDEWALK,1,2,37.788698,-122.433583
Elizabeth Charles,2056 FILLMORE ST,RACK,SIDEWALK,1,2,37.788698,-122.433583
Contrada Bikes,2078 UNION ST,RACK,SIDEWALK,1,2,37.797574,-122.433519
Sephora,2083 UNION ST,RACK,SIDEWALK,1,2,37.797088,-122.433485
Duboce Park,25 STEINER ST,RACK,SIDEWALK,2,4,37.769615,-122.433428
_undetermined,286 NOE ST,RACK,SIDEWALK,1,2,37.764486,-122.433415
Lookout/Squat & Gobble,3600 16TH ST,RACK,SIDEWALK,2,4,37.764391,-122.433406
Lookout/Squat & Gobble,3600 16TH ST,RACK,SIDEWALK,1,2,37.764391,-122.433406
Qoio,4068 24TH ST,RACK,SIDEWALK,1,2,37.751581,-122.433389
Johny Rockets restaurant,1946 FILLMORE ST,RACK,SIDEWALK,1,2,37.787823,-122.433359
Starbucks,1501 FILLMORE ST,RACK,SIDEWALK,1,2,37.783481,-122.433316
Jubili,1515 FILLMORE ST,RACK,SIDEWALK,1,2,37.783481,-122.433316
Fat Angel Wine Bar,1740 OFARRELL ST,RACK,SIDEWALK,1,2,37.78348073,-122.43331592
Philz Coffee,4023 18TH ST,RACK,SIDEWALK,1,2,37.760765,-122.433295
Philz Coffee,4023 18TH ST,RACK,SIDEWALK,1,2,37.760765,-122.433295
_undetermined,668 HAIGHT ST,RACK,SIDEWALK,1,2,37.771995,-122.433281
The Park Salon,669 CHENERY ST,RACK,SIDEWALK,1,2,37.734359,-122.433253
Jackson Hewitt Tax Service,1739 OFARRELL ST,RACK,SIDEWALK,1,2,37.78305462,-122.43313323
Hats on Fillmore,1539 FILLMORE ST,RACK,SIDEWALK,1,2,37.783918,-122.433120
Wine Jar,1870 FILLMORE ST,RACK,SIDEWALK,1,2,37.786590,-122.433077
Cassandria Blackmore,1904 FILLMORE ST,RACK,SIDEWALK,1,2,37.786590,-122.433077
Chemical Dependency Service,1201 FILLMORE ST,RACK,SIDEWALK,2,4,37.780858,-122.433057
Cara Glass & Sash,653 CHENERY ST,RACK,SIDEWALK,1,2,37.734302,-122.433005
_undetermined,659 HAIGHT ST,RACK,SIDEWALK,1,2,37.771530,-122.432991
_undetermined,659 HAIGHT ST,RACK,SIDEWALK,1,2,37.771530,-122.432991
Milvali Salon and Cosmetics?,2040 UNION ST,RACK,SIDEWALK,1,2,37.797697,-122.432964
Kasa Indian Eatery,4001 18TH ST,RACK,SIDEWALK,1,2,37.760820,-122.432958
Cafe Flore,2298 MARKET ST,RACK,SIDEWALK,0,0,37.764657,-122.432944
Extreme Pizza,1730 FILLMORE ST,RACK,SIDEWALK,0,0,37.785695,-122.432943
Citrine Salon,1724 FILLMORE ST,RACK,SIDEWALK,0,0,37.785621,-122.432895
Marcus Bookstore,1714 FILLMORE ST,RACK,SIDEWALK,0,0,37.785472,-122.432865
Wells Fargo,4045 24TH ST,RACK,SIDEWALK,0,0,37.751123,-122.432847
_undetermined,2282 MARKET ST,RACK,SIDEWALK,0,0,37.764890,-122.432827
_undetermined,2282 MARKET ST,RACK,SIDEWALK,0,0,37.764890,-122.432827
James Lick Middle School,1220 NOE ST,RACK,SIDEWALK,0,0,37.749363,-122.432785
Buena Vista Realty,313 NOE ST,RACK,SIDEWALK,0,0,37.763907,-122.432750
Supercuts,4031 24TH ST,RACK,SIDEWALK,0,0,37.751136,-122.432632
Last Call bar,3988 18TH ST,RACK,SIDEWALK,0,0,37.76119218,-122.43256038
7-Eleven,3998 18TH ST,RACK,SIDEWALK,0,0,37.761192,-122.432560
Starbelly,3583 16TH ST,RACK,SIDEWALK,0,0,37.764021,-122.432534
Bio Scrip,2262 MARKET ST,RACK,SIDEWALK,0,0,37.765160,-122.432476
Vapor Room Cooperative,607 HAIGHT ST,RACK,SIDEWALK,0,0,37.771634,-122.432311
_undetermined,602 HAIGHT ST,RACK,SIDEWALK,0,0,37.772085,-122.432311
El Bethel Terrace,1099 FILLMORE ST,RACK,SIDEWALK,0,0,37.779234,-122.432295
Kabuki Sundance Cinema,1881 POST ST,RACK,SIDEWALK,0,0,37.784921,-122.432292
Frances Restaurant,3870 17TH ST,RACK,SIDEWALK,0,0,37.762875,-122.432243
Vickie's Boutique,603 HAIGHT ST,RACK,SIDEWALK,0,0,37.77164647,-122.43221602
_undetermined,2279 MARKET ST,RACK,SIDEWALK,0,0,37.764505,-122.432199
Brazil/Lisbon Grocery,301 BRAZIL AVE,RACK,SIDEWALK,0,0,37.723674,-122.432146
_undetermined,91 WALTER ST,RACK,SIDEWALK,0,0,37.767817,-122.432136
_undetermined,2275 MARKET ST,RACK,SIDEWALK,1,2,37.764555,-122.432062
_undetermined,2275 MARKET ST,RACK,SIDEWALK,1,2,37.764555,-122.432062
Clipper / Wiggle Bicycles,501 WALLER ST,RACK,SIDEWALK,2,4,37.770657,-122.432043
The Independent,63 WALTER ST,RACK,SIDEWALK,2,4,37.768197,-122.432042
Yoshis,1330 FILLMORE ST,RACK,SIDEWALK,2,4,37.781951,-122.431977
Interstice Architects Inc.,588 HAIGHT ST,RACK,SIDEWALK,1,2,37.772166,-122.431877
Peet's Coffee,2257 MARKET ST,RACK,SIDEWALK,1,2,37.764764,-122.431840
lululemon athletica,1981 UNION ST,RACK,SIDEWALK,1,2,37.797322,-122.431810
_undetermined,582 HAIGHT ST,RACK,SIDEWALK,1,2,37.772178,-122.431787
Stop Aids Project,2128 15TH ST,RACK,SIDEWALK,1,2,37.766197,-122.431783
stop aids project,2128 15TH ST,RACK,SIDEWALK,1,2,37.766197,-122.431783
Duboce Park Cafe,2 SANCHEZ ST,RACK,SIDEWALK,3,6,37.769161,-122.431623
Toast Eatery,3991 24TH ST,RACK,SIDEWALK,1,2,37.751244,-122.431622
James Howell Yoga Studio,66 SANCHEZ ST,RACK,SIDEWALK,1,2,37.768206,-122.431610
CPMC,2323 SACRAMENTO ST,RACK,SIDEWALK,1,2,37.789874,-122.431514
Chinese Medicine Works,1201 NOE ST,RACK,SIDEWALK,2,4,37.749723,-122.431476
California Pacific Medical Center,2333 BUCHANAN ST,RACK,SIDEWALK,2,4,37.790615,-122.431434
California Pacific Medical Center,2324 SACRAMENTO ST,RACK,SIDEWALK,2,4,37.790615,-122.431434
Sweet Inspiration,2239 MARKET ST,RACK,SIDEWALK,1,2,37.765084,-122.431409
Bombay Indian Restaurant,2217 MARKET ST,RACK,SIDEWALK,1,2,37.765084,-122.431409
Sway,3979 24TH ST,RACK,SIDEWALK,1,2,37.751216,-122.431311
residential,1345 TURK ST,RACK,SIDEWALK,2,4,37.780318,-122.431231
Ike's Place,3506 16TH ST,RACK,SIDEWALK,1,2,37.764539,-122.431215
Viking Hair Salon,380 SANCHEZ ST,RACK,SIDEWALK,1,2,37.763106,-122.431077
Key Food Grocery,501 FILLMORE ST,RACK,SIDEWALK,1,2,37.774178,-122.431047
Refried Cycles,3804 17TH ST,RACK,SIDEWALK,1,2,37.762948,-122.431037
Duboce Park Cafe,25 SANCHEZ ST,RACK,SIDEWALK,1,2,37.768929,-122.430979
San Francisco Housing Authority,25 SANCHEZ ST,RACK,SIDEWALK,1,2,37.768929,-122.430979
Wiggle Rack,1 SANCHEZ ST,RACK,SIDEWALK,1,2,37.768929,-122.430979
Vivon's Clothing Store,3963 24TH ST,RACK,SIDEWALK,1,2,37.751238,-122.430953
Whole Foods,3950 24TH ST,RACK,SIDEWALK,3,6,37.751866,-122.430852
Samovar Tea Lounge,498 SANCHEZ ST,RACK,SIDEWALK,1,2,37.761261,-122.430847
_undetermined,525 HAIGHT ST,RACK,SIDEWALK,1,2,37.771849,-122.430845
Post All Center,530 HAIGHT ST,RACK,SIDEWALK,1,2,37.772276,-122.430844
Mad Dog in the Fog,530 HAIGHT ST,RACK,SIDEWALK,1,2,37.772276,-122.430844
Urban Bread,3901 18TH ST,RACK,SIDEWALK,1,2,37.761018,-122.430785
Castro-J R Appliance Repair,4230 MISSION ST,RACK,SIDEWALK,1,2,37.729666,-122.430752
_undetermined,2193 MARKET ST,RACK,SIDEWALK,1,2,37.765775,-122.430669
Metro Cafe,247 FILLMORE ST,RACK,SIDEWALK,1,2,37.771850,-122.430660
Metro Cafe,247 FILLMORE ST,RACK,SIDEWALK,1,2,37.771850,-122.430660
Ike's Place,3489 16TH ST,RACK,SIDEWALK,2,4,37.764158,-122.430570
Ike's Place,3489 16TH ST,RACK,SIDEWALK,1,2,37.764158,-122.430570
Excelsior @ Monroe (SA),260 MADRID ST,RACK,SIDEWALK,0,0,37.725399,-122.430487
Friends of St. Francis Childcare,50 BELCHER ST,RACK,SIDEWALK,0,0,37.768516,-122.430485
MASH,773 14TH ST,RACK,SIDEWALK,0,0,37.767375,-122.430471
GNC,3936 24TH ST,RACK,SIDEWALK,0,0,37.751758,-122.430435
Japan Center Garage,1610 GEARY BLVD,RACK,GARAGE,0,0,37.784969,-122.430380
Japantown Peace Plaza and Buchanan Mall,1610 GEARY BLVD,RACK,SIDEWALK,0,0,37.784969,-122.430380
ImagiKnit,3897 18TH ST,RACK,SIDEWALK,0,0,37.76094393,-122.43034946
Unionmade,493 SANCHEZ ST,RACK,SIDEWALK,0,0,37.761336,-122.430285
_undetermined,488 HAIGHT ST,RACK,SIDEWALK,0,0,37.77235709,-122.43026804
_undetermined,488 HAIGHT ST,RACK,SIDEWALK,0,0,37.772357,-122.430268
Joe's Barber Shop,2150 MARKET ST,RACK,SIDEWALK,0,0,37.767059,-122.430197
_undetermined,248 FILLMORE ST,RACK,SIDEWALK,0,0,37.771931,-122.430151
See Jane Run,3914 24TH ST,RACK,SIDEWALK,0,0,37.751777,-122.430128
Thep Phanom Thai,200 FILLMORE ST,RACK,SIDEWALK,0,0,37.771408,-122.430125
Joshua Simon,3915 24TH ST,RACK,SIDEWALK,0,0,37.751293,-122.430037
Savor,3913 24TH ST,RACK,SIDEWALK,0,0,37.751293,-122.430037
Cafe Sophie,3463 16TH ST,RACK,SIDEWALK,0,0,37.76420113,-122.42997545
IEP Clinc,3450 16TH ST,RACK,SIDEWALK,0,0,37.764691,-122.429951
_undetermined,473 HAIGHT ST,RACK,SIDEWALK,0,0,37.771892,-122.429878
Lucky 13 Bar,2140 MARKET ST,RACK,SIDEWALK,0,0,37.767194,-122.429876
Super Mira,1790 SUTTER ST,RACK,SIDEWALK,0,0,37.786736,-122.429783
Rooky Ricardo's Records,448 HAIGHT ST,RACK,PARKING_LANE,6,12,37.772488,-122.429703
Blackbird Bar,2124 MARKET ST,RACK,SIDEWALK,1,2,37.767339,-122.429690
Bethany United Methodist Church,1270 SANCHEZ ST,RACK,SIDEWALK,2,4,37.748899,-122.429677
Everett Middle School,450 CHURCH ST,RACK,PARCEL,10,20,37.763542,-122.429646
Family Practice doctor's office,1286 SANCHEZ ST,RACK,SIDEWALK,1,2,37.748579,-122.429637
Rosa Parks Elementary School,1501 OFARRELL ST,RACK,PARCEL,4,8,37.78300893,-122.42950434
Raphael Weill Child Development Center,1501 OFARRELL ST,RACK,PARCEL,8,16,37.78300893,-122.42950434
Golden Natural Foods,130 CHURCH ST,RACK,SIDEWALK,2,4,37.768854,-122.429443
Home Restaurant,2100 MARKET ST,RACK,SIDEWALK,2,4,37.767509,-122.429432
Taqueria El Castillito,136 CHURCH ST,RACK,SIDEWALK,1,2,37.768723,-122.429430
Noe Valley Pizza Restaurant,3896 24TH ST,RACK,SIDEWALK,1,2,37.751811,-122.429381
Golden Produce Market,172 CHURCH ST,RACK,SIDEWALK,4,8,37.768171,-122.429378
Ella Hill Hutch Communtiy Center,1050 MCALLISTER ST,RACK,SIDEWALK,1,2,37.779421,-122.429321
African American Arts & Culture Complex,762 FULTON ST,RACK,SIDEWALK,1,2,37.778282,-122.429259
Thorough Bread& Pastry,248 CHURCH ST,RACK,SIDEWALK,1,2,37.766628,-122.429141
Sparky's,242 CHURCH ST,RACK,SIDEWALK,1,2,37.766628,-122.429141
Ladybug Ladybug,3870 24TH ST,RACK,SIDEWALK,1,2,37.751842,-122.429057
Golden Gate Valley Branch Library,1801 GREEN ST,RACK,SIDEWALK,1,2,37.796789,-122.429023
Golden Gate Valley Branch Library,1801 GREEN ST,RACK,SIDEWALK,7,14,37.796789,-122.429023
Chili Pie,314 CHURCH ST,RACK,SIDEWALK,1,2,37.765894,-122.428983
Spectacles for Humans,3858 24TH ST,RACK,SIDEWALK,1,2,37.751813,-122.428881
Lyttle Chiropractic,3705 17TH ST,RACK,SIDEWALK,1,2,37.762696,-122.428727
LyttleáChiropractic,3705 17TH ST,RACK,SIDEWALK,1,2,37.762696,-122.428727
Balboa Pool,510 CHURCH ST,RACK,SIDEWALK,1,2,37.762712000000001,-122.428641
Noe Valley Physical Therapy,1579 SANCHEZ ST,RACK,SIDEWALK,1,2,37.743914,-122.428601
Lilah Belle's,3801 18TH ST,RACK,SIDEWALK,1,2,37.761089,-122.428521
Bay Liquores/Photoworks,2077 MARKET ST,RACK,SIDEWALK,1,2,37.767485,-122.428415
New Bosworth Market,145 BOSWORTH ST,RACK,SIDEWALK,1,2,37.733272,-122.428354
The Dubliner,3838 24TH ST,RACK,SIDEWALK,1,2,37.751832,-122.428328
Children's Council of San Francisco,445 CHURCH ST,RACK,SIDEWALK,1,2,37.763754,-122.428205
Children's Council of San Francisco,445 CHURCH ST,RACK,SIDEWALK,1,2,37.763754,-122.428205
Children's Council of San Francisco,445 CHURCH ST,RACK,SIDEWALK,1,2,37.763754,-122.428205
Page Street Community Garden,440 PAGE ST,RACK,SIDEWALK,1,2,37.77362331,-122.42810150
Theresa S. Mahler CDC (PreK),990 CHURCH ST,RACK,SIDEWALK,1,2,37.755275,-122.428095
Noe Valley Wine Merchants,3821 24TH ST,RACK,SIDEWALK,1,2,37.751419,-122.427941
Hayes Market,698 HAYES ST,RACK,SIDEWALK,1,2,37.776466,-122.427782
SF Electrical Training Facility,4056 MISSION ST,RACK,SIDEWALK,2,4,37.732813,-122.427719
Noe Valley Fit Lite Gym,3800 24TH ST,RACK,SIDEWALK,1,2,37.751925,-122.427685
24 Hour Fitness Fit Lite,3800 24TH ST,RACK,SIDEWALK,2,4,37.751925,-122.427685
MJB Coffee,1700 FILBERT ST,RACK,SIDEWALK,1,2,37.799281,-122.427674
salon baobao,2041 MARKET ST,RACK,SIDEWALK,1,2,37.768193,-122.427527
_undetermined,1360 CHURCH ST,RACK,SIDEWALK,1,2,37.749049,-122.427470
Valley Chiropractic,1326 CHURCH ST,RACK,SIDEWALK,1,2,37.749529,-122.427416
Valley Chiropractic,1326 CHURCH ST,RACK,SIDEWALK,1,2,37.749529,-122.427416
_undetermined,1500 CHURCH ST,RACK,SIDEWALK,1,2,37.746751,-122.427243
_undetermined,1508 CHURCH ST,RACK,SIDEWALK,1,2,37.746607,-122.427228
Incanto Restaurant,1550 CHURCH ST,RACK,SIDEWALK,2,4,37.745943,-122.427201
Basso's,3782 24TH ST,RACK,SIDEWALK,1,2,37.751835,-122.427146
Mudpie,1694 UNION ST,RACK,SIDEWALK,2,4,37.798373,-122.427100
Golden State Market,298 MUNICH ST,RACK,SIDEWALK,1,2,37.721102,-122.427002
St John the Evangelist Catholic Church,19 SAINT MARYS AVE,RACK,SIDEWALK,0,0,37.733979,-122.426832
Church Produce,1798 CHURCH ST,RACK,SIDEWALK,0,0,37.742207,-122.426810
Omnivore Books,3885 CESAR CHAVEZ ST,RACK,SIDEWALK,0,0,37.74759086,-122.42672436
First Mennonite Church of San Francisco?,290 DOLORES ST,RACK,SIDEWALK,0,0,37.764854,-122.426696
_undetermined,1509 CHURCH ST,RACK,SIDEWALK,0,0,37.746651,-122.426666
Maxfield's House of Coffee,398 DOLORES ST,RACK,SIDEWALK,0,0,37.763155,-122.426629
Maxfield's House of Coffee,398 DOLORES ST,RACK,SIDEWALK,0,0,37.763155,-122.426629
_undetermined,609 HAYES ST,RACK,SIDEWALK,0,0,37.776263,-122.426491
Spark Chiropractic,284 29TH ST,RACK,SIDEWALK,0,0,37.743841,-122.426367
_undetermined,519 LAGUNA ST,RACK,SIDEWALK,0,0,37.776096,-122.426361
Il Borgo,500 FELL ST,RACK,SIDEWALK,0,0,37.775698,-122.426280
The Empty Space,644 LAGUNA ST,RACK,SIDEWALK,0,0,37.777238,-122.426162
San Francisco Zen Center,300 PAGE ST,RACK,PARKING_LANE,6,12,37.773884,-122.426055
San Francisco Zen Center,300 PAGE ST,RACK,SIDEWALK,2,4,37.773884,-122.426055
_undetermined,570 GROVE ST,RACK,SIDEWALK,1,2,37.777721,-122.425974
Metreon,5 MURRAY ST,RACK,SIDEWALK,1,2,37.733829,-122.425854
Chenery Market,100 CHENERY ST,RACK,SIDEWALK,1,2,37.739678,-122.425819
Holy Family School,299 DOLORES ST,RACK,SIDEWALK,2,4,37.764992,-122.425798
Frjtz Gourmet Belgian Fies,579 HAYES ST,RACK,SIDEWALK,1,2,37.776264,-122.425767
Sean,575 HAYES ST,RACK,SIDEWALK,1,2,37.776264,-122.425767
Dolores Park Church,455 DOLORES ST,RACK,SIDEWALK,1,2,37.762078,-122.425754
Dolores Park Church,455 DOLORES ST,RACK,SIDEWALK,1,2,37.762078,-122.425754
residential,555 FULTON ST,RACK,SIDEWALK,1,2,37.778168,-122.425752
multiple,555 FULTON ST,RACK,SIDEWALK,1,2,37.778168,-122.425752
Bi-Rite Creamery,3692 18TH ST,RACK,PARKING_LANE,7,14,37.761586,-122.425715
Dolores Park Cafe,501 DOLORES ST,RACK,SIDEWALK,2,4,37.761320,-122.425711
Dolores Park Chiropractic,3689 18TH ST,RACK,SIDEWALK,1,2,37.76132014,-122.42571074
Studio For Urban Projects,3579 17TH ST,RACK,SIDEWALK,1,2,37.762899,-122.425616
Critter Salon,3579 17TH ST,RACK,SIDEWALK,1,2,37.762899,-122.425616
Laughing Lotus Yoga Center,3271 16TH ST,RACK,SIDEWALK,2,4,37.764434,-122.425599
Laughing Lotus Yoga Center,3271 16TH ST,RACK,SIDEWALK,2,4,37.764434,-122.425599
Orbit Room,1900 MARKET ST,RACK,SIDEWALK,2,4,37.770641,-122.425406
Little Hollywood Launderette,1906 MARKET ST,RACK,SIDEWALK,1,2,37.770641,-122.425406
Alla Prima Fine Lingerie,539 HAYES ST,RACK,SIDEWALK,1,2,37.776398,-122.425264
Luv A Java,1300 DOLORES ST,RACK,SIDEWALK,1,2,37.748490,-122.425176
Luv A Java,1300 DOLORES ST,RACK,SIDEWALK,1,2,37.748490,-122.425176
Creativity Explored,3245 16TH ST,RACK,SIDEWALK,2,4,37.764468,-122.425015
Yoga Tree,519 HAYES ST,RACK,SIDEWALK,1,2,37.776434,-122.425002
_undetermined,519 HAYES ST,RACK,SIDEWALK,1,2,37.776434,-122.425002
_undetermined,541 OCTAVIA ST,RACK,SIDEWALK,1,2,37.777257,-122.424957
Lavish,508 HAYES ST,RACK,SIDEWALK,1,2,37.776816,-122.424912
Timbuk2,506 HAYES ST,RACK,PARKING_LANE,6,12,37.776816,-122.424912
Acme Surplus,516 HAYES ST,RACK,SIDEWALK,1,2,37.776816,-122.424912
Crazy Sushi,3232 16TH ST,RACK,SIDEWALK,1,2,37.764990,-122.424904
Barnets,3235 16TH ST,RACK,SIDEWALK,1,2,37.764475,-122.424884
Care Practice Medical Office,508 14TH ST,RACK,SIDEWALK,1,2,37.768190,-122.424880
Miette Confiserie candy store,449 OCTAVIA ST,RACK,SIDEWALK,1,2,37.776393,-122.424756
Stacks Restaurant,501 HAYES ST,RACK,SIDEWALK,1,2,37.776393,-122.424756
O'Greenbergs,1600 DOLORES ST,RACK,SIDEWALK,1,2,37.743675,-122.424712
Mission Beach Cafe,198 GUERRERO ST,RACK,SIDEWALK,1,2,37.768139,-122.424702
Seesaw LLC Cafe,600 OCTAVIA ST,RACK,SIDEWALK,2,4,37.777813,-122.424683
Bi-Rite Market,3639 18TH ST,RACK,SIDEWALK,1,2,37.761285,-122.424680
Octavia's Haze gallery,498 HAYES ST,RACK,SIDEWALK,1,2,37.776796,-122.424508
Orange,380 GUERRERO ST,RACK,SIDEWALK,1,2,37.765170,-122.424437
Black Horse London Deli,1514 UNION ST,RACK,SIDEWALK,1,2,37.798640,-122.424426
Giovanni's Pizza,3839 MISSION ST,RACK,SIDEWALK,1,2,37.735522,-122.424367
Flipper's restaurant,482 HAYES ST,RACK,SIDEWALK,1,2,37.776915,-122.424351
Elixir Bar,3200 16TH ST,RACK,SIDEWALK,1,2,37.76499218,-122.42433045
Mercury Cafe,201 OCTAVIA ST,RACK,SIDEWALK,1,2,37.773993,-122.424323
Straw Carnival Fare,203 OCTAVIA ST,RACK,SIDEWALK,1,2,37.773993,-122.424323
Fayes Video,3614 18TH ST,RACK,SIDEWALK,1,2,37.761733,-122.424292
Chinese American International School,42 WALLER ST,RACK,SIDEWALK,1,2,37.772228,-122.424230
The Dailey Method,1853 MARKET ST,RACK,SIDEWALK,1,2,37.770780,-122.424228
Claire's Deli,3505 17TH ST,RACK,SIDEWALK,1,2,37.763009,-122.424214
Claire's Deli,3505 17TH ST,RACK,SIDEWALK,1,2,37.763009,-122.424214
500 Club,500 GUERRERO ST,RACK,SIDEWALK,2,4,37.763009,-122.424214
Delfina,3621 18TH ST,RACK,PARKING_LANE,6,12,37.761362,-122.424189
Delfina,3621 18TH ST,RACK,SIDEWALK,1,2,37.761362,-122.424189
residential,3605 18TH ST,RACK,SIDEWALK,3,6,37.761362,-122.424189
Biergarten/Patricia's Green,424 OCTAVIA ST,RACK,SIDEWALK,4,8,37.776039,-122.424176
Box Dog Bikes / Thieve's Tavern,494 14TH ST,RACK,PARKING_LANE,5,10,37.768215,-122.424173
Thieve's Tavern,496 14TH ST,RACK,SIDEWALK,2,4,37.768215,-122.424173
Studio Guell,201 GUERRERO ST,RACK,SIDEWALK,2,4,37.767853,-122.424167
Galileo HS,1150 FRANCISCO ST,RACK,PARCEL,4,8,37.803790,-122.424145
Oxenrose Salon,448 GROVE ST,RACK,SIDEWALK,1,2,37.777885,-122.424119
Oxenrose salon,448 GROVE ST,RACK,SIDEWALK,1,2,37.777885,-122.424119
Double Decker restaurant,465 GROVE ST,RACK,SIDEWALK,2,4,37.777451,-122.424091
Noeteca,1551 DOLORES ST,RACK,SIDEWALK,1,2,37.744536,-122.424071
LGBT Community Center,1800 MARKET ST,RACK,SIDEWALK,1,6,37.771778,-122.424028
Mission Junk,483 14TH ST,RACK,SIDEWALK,1,2,37.767863,-122.423994
dreamers & make believers salon,487 14TH ST,RACK,SIDEWALK,2,4,37.767863,-122.423994
Family Service Agency of SF,1010 GOUGH ST,RACK,SIDEWALK,3,6,37.782762,-122.423925
_undetermined,381 GUERRERO ST,RACK,SIDEWALK,1,2,37.765151,-122.423890
